.	d	488	1700000000000000000	0	-
d0000	d	488	1700000000000000000	0	-
d0000/f000000	f	416	1700000000000000000	1000000	47725ab49043923c3f4ab693329ca5a7d97c63c25d53f5e1d5652085d16aaeb0
d0000/f000001	f	416	1700000000000000000	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
d0000/f000002	f	416	1700000000000000000	651	03ee2fe1772fa3b5990076c0cec58ceefe0783fb16e2710451d53806c3bf6a0d
d0000/f000003	f	416	1700000000000000000	651	2315a35b9caab2cc02cf9ca15ffe529a1ff7b47c6a2d5bc818651cd39f09e386
d0000/f000004	f	416	1700000000000000000	651	21dcc2cdb6cf88089a524645f722c36bfeb187ee3757d01b83b3df6813e0d40f
d0000/f000005	f	416	1700000000000000000	651	83f0e73289f87795b1d43d6d34aa1b6e39890ccf269173a534219ae9f0937459
d0000/f000006	f	416	1700000000000000000	651	c1e9ee393b83877a21cee9ccc49b406ac65b939ec572309c2761856458c53ca6
d0000/f000007	f	416	1700000000000000000	651	bf8e9bf9e3049623ce263d15ad1ac433f149ea3894e225fd21183e099a12494d
d0000/f000008	f	416	1700000000000000000	651	73379c87c7365cef5acb803b434908b4d15b9a5538c72affbcb5cd2910f7b768
d0000/f000009	f	416	1700000000000000000	651	9267979780f2b9829d21a927e4de7be47d49400c4aabd7b2b454e6849a0e70ab
d0000/f000010	f	416	1700000000000000000	651	45ff31e8c53ec5cbe305624624693def87f90a6e6b463e724dfef7063847c19e
d0000/f000011	f	416	1700000000000000000	651	01c192399cbf6b7ca592667d332ded4fc001c48e191defde653213f13c372c63
d0000/f000012	f	416	1700000000000000000	651	0594f6cd79eb4ad95b2dfda7e4fdbe636001890e851c517fa1af8dc225057d01
d0000/f000013	f	416	1700000000000000000	651	fddea41244d9ce61737db0e6a30cb1779622c4ac4f78c30b5b9088003caf4715
d0000/f000014	f	416	1700000000000000000	651	61645f708bfa04bd6b565e017dbe183d7b07896a10f2a7b566580c2032e57c63
d0000/f000015	f	416	1700000000000000000	651	b2ad00b70fa0df4f4443351cc768d271ec36b6bfddfaad59b73c4740ae36bff0
d0000/f000016	f	416	1700000000000000000	651	2d382f2b911dc451c49cfe1728020588e005fc27a3a538436b4b5f4dc2c75457
d0000/f000017	f	416	1700000000000000000	651	d219eb7ebaa84bebb69a2c1b03e495955082d04a3979e90a5a2c920bc87428d0
d0000/f000018	f	416	1700000000000000000	651	22b8ff8d188e5bcc7f93b00840be7acb3691653e500d3399f85bd231fcfe7f3e
d0000/f000019	f	416	1700000000000000000	651	ad7d08fa159f8914eb84a7217b62b24f78c29e584fe3c4c6d242ef14389c6f2d
d0000/f000020	f	416	1700000000000000000	651	d96c70aeb937ab99da79dc62be3be114f9d478a7a8f3b1c470c185dd710ecfb9
d0000/f000021	f	416	1700000000000000000	651	a8153f3bf25eaa69d53e8994411f7bbb46322b024bcae89024f8d7e2ccdcaa76
d0000/f000022	f	416	1700000000000000000	651	eeefdb21ebcfa1a2a91262e3996bb52b8ee9d80ec74f106fcd39e42ba0cb3d54
d0000/f000023	f	416	1700000000000000000	651	023a88b994d2cbe01c08b3c9792c4e3ad4c3b9bea17193c6ff010d3a07b5da57
d0000/f000024	f	416	1700000000000000000	651	67d3b7ce5cbcc5ef4915b4a5786ebd88491c4dc34321712fd85a7d182f9d5b9f
d0000/f000025	f	416	1700000000000000000	651	977223917cf4cf31ca2d77755b56fc1f1a1878109d6bfb8ec917be9af8a60bc0
d0000/f000026	f	416	1700000000000000000	651	d4ad59e43a391c53a08c2a8ad89054d238ff05123cf7d0c7f0aa811a7ff33277
d0000/f000027	f	416	1700000000000000000	651	96484885618e95c88c19e1fad62d6b99dac4b873f4443cd9f6f567eba9415922
d0000/f000028	f	416	1700000000000000000	651	ec1d12ab31452644fc82ad7fe05464a7b35c8cae230a7ee715bc1c2fc0a54a09
d0000/f000029	f	416	1700000000000000000	651	69ce90a50d784f450303b89bbf35e3123b037fac7363f5b0b22df400b2c71e70
d0000/f000030	f	416	1700000000000000000	651	5bc21fa7da20e61bce38b2525afdb0bad3e03bf8c1509e67e26b4c80288b1dc9
d0000/f000031	f	416	1700000000000000000	651	fcfd204631a1fb36491efce74cb14d7bdef7d9d5326c7f334a1dbc5800539daf
d0000/f000032	f	416	1700000000000000000	651	655a6b6e1f04497fe52a5244b860cb3777c8b786949d34664c1b1e054f1b08af
d0000/f000033	f	416	1700000000000000000	651	609f671d47a80713d0ffd53d5b0e0d689b1adc53e8e3755281201c283e5974ac
d0000/f000034	f	416	1700000000000000000	651	eee24fb16e6314db1c9e05c7b228bf497d304bca0e26c24b490d9825d6860056
d0000/f000035	f	416	1700000000000000000	651	6bb1249228edda6fae16479b73d5705edb00f0b2721bd1c384f8e2dad276a492
d0000/f000036	f	416	1700000000000000000	651	b9ab31af7cdddd9646bf5e8a174b785400a5c5f1f91cc766b030f2240b0507f3
d0000/f000037	f	416	1700000000000000000	651	3ee27fcb56acbfdc795eb7c6c0eec2bda2c0ce21dd1305490f71e4f3ff20303b
d0000/f000038	f	416	1700000000000000000	651	9d358439c42a9f714946a962be749bfc5f631508adbfb4cb1e0d94566132bdf7
d0000/f000039	f	416	1700000000000000000	651	098848ba2f265fa9408c5a12bce0e54cec689d709e3d4d65a37533932a2b6c0f
d0000/f000040	f	416	1700000000000000000	651	0099361a15d10ca08b9d35c2874cb5c9eaee1f2fca2e3189903064e45c552fe5
d0000/f000041	f	416	1700000000000000000	651	0e79a7fd22bd51b570f22c0943a0d79f88ccdff642293112b4da8d6360131a68
d0000/f000042	f	416	1700000000000000000	651	815919c463284b5d035c862794f90cb955f86dcaa65189649b5c467c046b10c8
d0000/f000043	f	416	1700000000000000000	651	4b71368e2788ae01faaa915d93a0d0b51520c91fd2ebe4eb2399d325dbf3b5b5
d0000/f000044	f	416	1700000000000000000	651	db2c49c29a6f0095dcc4df85b2b5cfc2cf2132d8551faabfedeff1b351ff5961
d0000/f000045	f	416	1700000000000000000	651	1d95944c1b9ef6bdf709574f8bea0a18aa9825d485c7bd829846e84908b89b6d
d0000/f000046	f	416	1700000000000000000	651	84ff050bec70d88be64b9685537491233b815d4fa27936eccae0110854f55407
d0000/f000047	f	416	1700000000000000000	651	dbfbda171aab42bf29ca9d49fc541db47287aebe2e0385f6da1f67dc94c777b9
d0000/f000048	f	416	1700000000000000000	651	ad23fb1bc8424b723c9a355adbb686634326c99b9dc5106443eb351628224ebd
d0000/f000049	f	416	1700000000000000000	651	4db262b5ff2569c93a4a125e79461607307167fc9cb1aef53a0ca62f58f1949d
d0000/f000050	f	416	1700000000000000000	651	e1467fd3d82d0a72e38fbc559437db83cf4b3d0ace9b191d10c58b0c71777d32
